nth_trial,second_crosstalk,third_crosstalk,fourth_crosstalk
543,25.899280575539567,17.985611510791365,4.316546762589928
544,25.714285714285715,17.857142857142858,4.285714285714286
545,26.428571428571427,17.857142857142858,4.285714285714286
546,26.428571428571427,17.857142857142858,4.285714285714286
547,26.428571428571427,17.857142857142858,4.285714285714286
548,26.24113475177305,17.73049645390071,4.25531914893617
549,26.24113475177305,17.73049645390071,4.25531914893617
550,26.24113475177305,17.73049645390071,4.25531914893617
551,26.056338028169016,17.6056338028169,4.225352112676056
552,25.874125874125873,17.482517482517483,4.195804195804196
553,25.874125874125873,17.482517482517483,4.195804195804196
554,25.694444444444443,17.36111111111111,4.166666666666667
555,25.694444444444443,17.36111111111111,4.166666666666667
556,25.517241379310345,17.24137931034483,4.137931034482759
557,25.517241379310345,17.24137931034483,4.137931034482759
558,25.517241379310345,17.24137931034483,4.137931034482759
559,25.34246575342466,17.123287671232877,4.109589041095891
560,25.34246575342466,17.80821917808219,4.109589041095891
561,25.34246575342466,17.80821917808219,4.109589041095891
562,25.34246575342466,17.80821917808219,4.109589041095891
563,25.34246575342466,17.80821917808219,4.109589041095891
564,26.027397260273972,17.80821917808219,4.109589041095891
565,26.027397260273972,17.80821917808219,4.109589041095891
566,26.027397260273972,17.80821917808219,4.109589041095891
567,25.85034013605442,17.687074829931973,4.081632653061225
568,25.675675675675677,17.56756756756757,4.054054054054054
569,25.503355704697988,17.449664429530202,4.026845637583893
570,25.503355704697988,17.449664429530202,4.026845637583893
571,26.174496644295303,17.449664429530202,4.026845637583893
572,26.845637583892618,17.449664429530202,4.026845637583893
573,26.666666666666668,17.333333333333332,4.0
574,26.666666666666668,17.333333333333332,4.0
575,26.490066225165563,17.218543046357617,3.9735099337748343
576,26.31578947368421,17.105263157894736,3.9473684210526314
577,26.973684210526315,17.105263157894736,3.9473684210526314
578,26.973684210526315,17.105263157894736,3.9473684210526314
579,26.973684210526315,17.105263157894736,3.9473684210526314
580,26.973684210526315,17.105263157894736,3.9473684210526314
581,26.797385620915033,16.99346405228758,3.9215686274509802
582,26.623376623376622,16.883116883116884,3.896103896103896
583,26.623376623376622,16.883116883116884,3.896103896103896
584,27.272727272727273,16.883116883116884,3.896103896103896
585,27.272727272727273,17.532467532467532,3.896103896103896
586,27.272727272727273,18.181818181818183,3.896103896103896
587,27.92207792207792,18.181818181818183,3.896103896103896
588,28.571428571428573,18.181818181818183,3.896103896103896
589,28.387096774193548,18.06451612903226,3.870967741935484
590,28.387096774193548,18.06451612903226,3.870967741935484
591,28.387096774193548,18.06451612903226,3.870967741935484
592,28.205128205128204,17.94871794871795,3.8461538461538463
593,28.02547770700637,17.8343949044586,3.821656050955414
594,28.02547770700637,17.8343949044586,3.821656050955414
595,28.02547770700637,17.8343949044586,3.821656050955414
596,27.848101265822784,17.72151898734177,3.7974683544303796
597,27.848101265822784,17.72151898734177,3.7974683544303796
598,27.848101265822784,17.72151898734177,3.7974683544303796
599,27.848101265822784,17.72151898734177,3.7974683544303796
600,27.848101265822784,17.72151898734177,3.7974683544303796
601,27.848101265822784,17.72151898734177,3.7974683544303796
602,27.67295597484277,17.61006289308176,3.7735849056603774
603,27.67295597484277,17.61006289308176,3.7735849056603774
604,28.30188679245283,17.61006289308176,3.7735849056603774
605,28.30188679245283,17.61006289308176,3.7735849056603774
606,28.125,17.5,3.75
607,28.125,17.5,3.75
608,28.125,17.5,3.75
609,28.125,17.5,3.75
610,28.125,17.5,3.75
611,28.75,17.5,3.75
612,28.571428571428573,17.391304347826086,3.7267080745341614
613,28.395061728395063,17.28395061728395,3.7037037037037037
614,28.395061728395063,17.28395061728395,3.7037037037037037
615,29.012345679012345,17.28395061728395,3.7037037037037037
616,28.834355828220858,17.177914110429448,3.6809815950920246
617,28.658536585365855,17.073170731707318,3.658536585365854
618,29.26829268292683,17.073170731707318,3.658536585365854
619,29.09090909090909,16.96969696969697,3.6363636363636362
620,29.09090909090909,16.96969696969697,3.6363636363636362
621,28.91566265060241,16.867469879518072,3.6144578313253013
622,28.91566265060241,16.867469879518072,3.6144578313253013
623,28.91566265060241,16.867469879518072,3.6144578313253013
624,28.74251497005988,16.766467065868262,3.592814371257485
625,28.74251497005988,16.766467065868262,3.592814371257485
626,28.74251497005988,16.766467065868262,3.592814371257485
627,29.34131736526946,16.766467065868262,3.592814371257485
628,29.34131736526946,16.766467065868262,3.592814371257485
629,29.166666666666668,16.666666666666668,3.5714285714285716
630,28.994082840236686,16.568047337278106,3.5502958579881656
631,28.994082840236686,17.159763313609467,3.5502958579881656
632,29.585798816568047,17.159763313609467,3.5502958579881656
633,29.585798816568047,17.75147928994083,3.5502958579881656
634,29.585798816568047,17.75147928994083,3.5502958579881656
635,29.41176470588235,17.647058823529413,3.5294117647058822
636,30.0,17.647058823529413,3.5294117647058822
637,29.82456140350877,17.54385964912281,3.508771929824561
638,29.82456140350877,17.54385964912281,3.508771929824561
639,29.82456140350877,17.54385964912281,3.508771929824561
640,29.82456140350877,17.54385964912281,3.508771929824561
641,29.651162790697676,17.441860465116278,3.488372093023256
642,29.651162790697676,17.441860465116278,3.488372093023256
643,29.651162790697676,17.441860465116278,3.488372093023256
644,29.651162790697676,17.441860465116278,3.488372093023256
645,29.651162790697676,17.441860465116278,3.488372093023256
646,30.232558139534884,17.441860465116278,3.488372093023256
647,30.232558139534884,18.023255813953487,3.488372093023256
648,30.232558139534884,18.023255813953487,3.488372093023256
649,30.232558139534884,18.023255813953487,3.488372093023256
650,30.232558139534884,18.023255813953487,3.488372093023256
651,30.232558139534884,18.023255813953487,3.488372093023256
652,30.813953488372093,18.023255813953487,3.488372093023256
653,30.813953488372093,18.023255813953487,3.488372093023256
654,30.813953488372093,18.023255813953487,3.488372093023256
655,30.813953488372093,18.023255813953487,3.488372093023256
656,30.813953488372093,18.023255813953487,3.488372093023256
657,30.813953488372093,18.023255813953487,3.488372093023256
658,30.63583815028902,17.91907514450867,3.468208092485549
659,30.45977011494253,17.816091954022987,3.4482758620689653
660,30.45977011494253,17.816091954022987,3.4482758620689653
661,30.45977011494253,17.816091954022987,3.4482758620689653
662,30.45977011494253,17.816091954022987,3.4482758620689653
663,30.45977011494253,17.816091954022987,3.4482758620689653
664,30.45977011494253,17.816091954022987,3.4482758620689653
665,30.45977011494253,17.816091954022987,3.4482758620689653
666,30.45977011494253,18.39080459770115,3.4482758620689653
667,30.285714285714285,18.285714285714285,3.4285714285714284
668,30.285714285714285,18.285714285714285,3.4285714285714284
669,30.857142857142858,18.285714285714285,3.4285714285714284
670,31.428571428571427,18.285714285714285,3.4285714285714284
671,31.428571428571427,18.285714285714285,3.4285714285714284
672,31.428571428571427,18.285714285714285,3.4285714285714284
673,31.428571428571427,18.285714285714285,3.4285714285714284
674,31.428571428571427,18.285714285714285,3.4285714285714284
675,31.428571428571427,18.285714285714285,3.4285714285714284
676,31.428571428571427,18.285714285714285,3.4285714285714284
677,31.428571428571427,18.285714285714285,3.4285714285714284
678,31.428571428571427,18.285714285714285,3.4285714285714284
679,31.25,18.181818181818183,3.409090909090909
680,31.25,18.181818181818183,3.409090909090909
681,31.073446327683616,18.07909604519774,3.389830508474576
682,31.073446327683616,18.07909604519774,3.389830508474576
683,30.89887640449438,17.97752808988764,3.3707865168539324
684,30.89887640449438,17.97752808988764,3.3707865168539324
685,30.726256983240223,17.877094972067038,3.35195530726257
686,30.555555555555557,17.77777777777778,3.3333333333333335
687,30.555555555555557,17.77777777777778,3.3333333333333335
688,30.555555555555557,17.77777777777778,3.3333333333333335
689,30.555555555555557,17.77777777777778,3.3333333333333335
690,30.555555555555557,17.77777777777778,3.3333333333333335
691,30.555555555555557,17.77777777777778,3.3333333333333335
692,30.555555555555557,17.77777777777778,3.3333333333333335
693,30.555555555555557,17.77777777777778,3.3333333333333335
694,30.555555555555557,17.77777777777778,3.3333333333333335
695,30.555555555555557,17.77777777777778,3.3333333333333335
696,30.386740331491712,17.679558011049725,3.314917127071823
697,30.386740331491712,17.679558011049725,3.314917127071823
698,30.386740331491712,17.679558011049725,3.314917127071823
699,30.939226519337016,17.679558011049725,3.314917127071823
700,30.939226519337016,17.679558011049725,3.314917127071823
701,30.76923076923077,17.582417582417584,3.2967032967032965
702,30.76923076923077,17.582417582417584,3.2967032967032965
703,30.76923076923077,17.582417582417584,3.8461538461538463
704,30.76923076923077,17.582417582417584,3.8461538461538463
705,31.318681318681318,17.582417582417584,3.8461538461538463
706,31.147540983606557,17.48633879781421,3.8251366120218577
707,31.147540983606557,17.48633879781421,3.8251366120218577
708,31.147540983606557,17.48633879781421,3.8251366120218577
709,31.147540983606557,18.0327868852459,3.8251366120218577
710,31.147540983606557,18.0327868852459,3.8251366120218577
711,31.147540983606557,18.579234972677597,3.8251366120218577
712,31.147540983606557,18.579234972677597,3.8251366120218577
713,31.147540983606557,18.579234972677597,3.8251366120218577
714,31.147540983606557,18.579234972677597,3.8251366120218577
715,31.147540983606557,18.579234972677597,3.8251366120218577
716,31.693989071038253,18.579234972677597,3.8251366120218577
717,31.693989071038253,18.579234972677597,3.8251366120218577
718,31.693989071038253,18.579234972677597,3.8251366120218577
719,31.52173913043478,18.47826086956522,3.8043478260869565
720,31.52173913043478,18.47826086956522,3.8043478260869565
721,31.52173913043478,18.47826086956522,3.8043478260869565
722,31.52173913043478,18.47826086956522,3.8043478260869565
723,31.52173913043478,18.47826086956522,3.8043478260869565
724,31.52173913043478,18.47826086956522,3.8043478260869565
725,31.52173913043478,18.47826086956522,3.8043478260869565
726,31.52173913043478,18.47826086956522,3.8043478260869565
727,31.52173913043478,18.47826086956522,3.8043478260869565
728,31.35135135135135,18.37837837837838,3.7837837837837838
729,31.182795698924732,18.27956989247312,3.763440860215054
730,31.182795698924732,18.27956989247312,3.763440860215054
731,31.182795698924732,18.27956989247312,3.763440860215054
732,31.016042780748663,18.181818181818183,3.7433155080213902
733,31.016042780748663,18.181818181818183,3.7433155080213902
734,31.550802139037433,18.181818181818183,3.7433155080213902
735,31.550802139037433,18.181818181818183,3.7433155080213902
736,31.550802139037433,18.181818181818183,3.7433155080213902
737,31.550802139037433,18.181818181818183,3.7433155080213902
738,31.550802139037433,18.181818181818183,3.7433155080213902
739,31.550802139037433,18.181818181818183,3.7433155080213902
740,31.382978723404257,18.085106382978722,3.723404255319149
741,31.21693121693122,17.98941798941799,3.7037037037037037
742,31.21693121693122,17.98941798941799,3.7037037037037037
743,31.21693121693122,17.98941798941799,3.7037037037037037
744,31.21693121693122,17.98941798941799,3.7037037037037037
745,31.21693121693122,17.98941798941799,3.7037037037037037
746,31.21693121693122,17.98941798941799,3.7037037037037037
747,31.21693121693122,17.98941798941799,3.7037037037037037
748,31.21693121693122,17.98941798941799,3.7037037037037037
749,31.746031746031747,17.98941798941799,3.7037037037037037
750,31.57894736842105,17.894736842105264,3.6842105263157894
751,32.10526315789474,17.894736842105264,3.6842105263157894
752,32.63157894736842,17.894736842105264,3.6842105263157894
753,32.460732984293195,17.801047120418847,3.6649214659685865
754,32.460732984293195,17.801047120418847,3.6649214659685865
755,32.291666666666664,17.708333333333332,3.6458333333333335
756,32.291666666666664,17.708333333333332,3.6458333333333335
757,32.12435233160622,17.616580310880828,3.626943005181347
758,32.64248704663213,17.616580310880828,3.626943005181347
759,32.47422680412371,17.52577319587629,3.6082474226804124
760,32.30769230769231,17.435897435897434,3.58974358974359
761,32.142857142857146,17.346938775510203,3.5714285714285716
762,32.142857142857146,17.346938775510203,3.5714285714285716
763,31.97969543147208,17.258883248730964,3.553299492385787
764,32.48730964467005,17.258883248730964,3.553299492385787
765,32.48730964467005,17.258883248730964,3.553299492385787
766,32.323232323232325,17.171717171717173,3.5353535353535355
767,32.323232323232325,17.171717171717173,3.5353535353535355
768,32.323232323232325,17.67676767676768,3.5353535353535355
769,32.82828282828283,17.67676767676768,3.5353535353535355
770,33.333333333333336,17.67676767676768,3.5353535353535355
771,33.333333333333336,17.67676767676768,3.5353535353535355
772,33.333333333333336,17.67676767676768,3.5353535353535355
773,33.333333333333336,17.67676767676768,3.5353535353535355
774,33.333333333333336,17.67676767676768,3.5353535353535355
775,33.333333333333336,17.67676767676768,3.5353535353535355
776,33.333333333333336,17.67676767676768,3.5353535353535355
777,33.83838383838384,17.67676767676768,3.5353535353535355
778,34.343434343434346,17.67676767676768,3.5353535353535355
779,34.343434343434346,17.67676767676768,3.5353535353535355
780,34.17085427135678,17.587939698492463,3.5175879396984926
781,34.17085427135678,17.587939698492463,3.5175879396984926
782,34.17085427135678,17.587939698492463,3.5175879396984926
783,34.17085427135678,17.587939698492463,3.5175879396984926
784,34.17085427135678,17.587939698492463,3.5175879396984926
785,34.0,17.5,3.5
786,34.5,17.5,3.5
787,34.32835820895522,17.412935323383085,3.482587064676617
788,34.32835820895522,17.412935323383085,3.482587064676617
789,34.15841584158416,17.326732673267326,3.4653465346534653
790,33.99014778325123,17.24137931034483,3.4482758620689653
791,33.8235294117647,17.15686274509804,3.4313725490196076
792,33.65853658536585,17.073170731707318,3.4146341463414633
793,33.65853658536585,17.073170731707318,3.4146341463414633
794,33.49514563106796,16.990291262135923,3.3980582524271843
795,33.49514563106796,16.990291262135923,3.3980582524271843
796,33.49514563106796,17.475728155339805,3.3980582524271843
797,33.333333333333336,17.391304347826086,3.3816425120772946
798,33.17307692307692,17.307692307692307,3.3653846153846154
799,33.65384615384615,17.307692307692307,3.3653846153846154
800,33.49282296650718,17.22488038277512,3.349282296650718
801,33.333333333333336,17.142857142857142,3.3333333333333335
802,33.333333333333336,17.142857142857142,3.3333333333333335
803,33.333333333333336,17.142857142857142,3.3333333333333335
804,33.333333333333336,17.142857142857142,3.3333333333333335
805,33.333333333333336,17.142857142857142,3.3333333333333335
806,33.333333333333336,17.142857142857142,3.3333333333333335
807,33.175355450236964,17.061611374407583,3.3175355450236967
808,33.175355450236964,17.061611374407583,3.3175355450236967
809,33.0188679245283,16.9811320754717,3.30188679245283
810,33.0188679245283,16.9811320754717,3.30188679245283
811,33.0188679245283,16.9811320754717,3.30188679245283
812,33.0188679245283,16.9811320754717,3.30188679245283
813,33.0188679245283,16.9811320754717,3.30188679245283
814,33.0188679245283,16.9811320754717,3.30188679245283
815,32.863849765258216,16.901408450704224,3.2863849765258215
816,32.863849765258216,16.901408450704224,3.2863849765258215
817,32.863849765258216,16.901408450704224,3.2863849765258215
818,32.863849765258216,16.901408450704224,3.2863849765258215
819,32.863849765258216,16.901408450704224,3.2863849765258215
820,32.71028037383178,16.822429906542055,3.2710280373831777
821,32.71028037383178,16.822429906542055,3.2710280373831777
822,32.71028037383178,16.822429906542055,3.2710280373831777
823,32.71028037383178,17.289719626168225,3.2710280373831777
824,32.55813953488372,17.209302325581394,3.255813953488372
825,32.407407407407405,17.12962962962963,3.240740740740741
826,32.870370370370374,17.12962962962963,3.240740740740741
827,32.870370370370374,17.12962962962963,3.240740740740741
828,32.71889400921659,17.05069124423963,3.225806451612903
829,32.71889400921659,17.05069124423963,3.225806451612903
830,32.71889400921659,17.05069124423963,3.225806451612903
831,32.71889400921659,17.05069124423963,3.225806451612903
832,32.71889400921659,17.05069124423963,3.225806451612903
833,32.56880733944954,16.972477064220183,3.2110091743119265
834,32.56880733944954,16.972477064220183,3.2110091743119265
835,32.56880733944954,16.972477064220183,3.2110091743119265
836,32.56880733944954,16.972477064220183,3.2110091743119265
837,32.56880733944954,16.972477064220183,3.2110091743119265
838,32.56880733944954,16.972477064220183,3.2110091743119265
839,33.027522935779814,16.972477064220183,3.2110091743119265
840,33.48623853211009,16.972477064220183,3.2110091743119265
841,33.48623853211009,16.972477064220183,3.2110091743119265
842,33.48623853211009,16.972477064220183,3.2110091743119265
843,33.48623853211009,16.972477064220183,3.2110091743119265
844,33.48623853211009,16.972477064220183,3.2110091743119265
845,33.48623853211009,16.972477064220183,3.2110091743119265
846,33.944954128440365,16.972477064220183,3.2110091743119265
847,33.944954128440365,16.972477064220183,3.2110091743119265
848,33.789954337899545,16.894977168949772,3.1963470319634704
849,33.63636363636363,16.818181818181817,3.1818181818181817
850,33.63636363636363,16.818181818181817,3.1818181818181817
851,33.63636363636363,16.818181818181817,3.1818181818181817
852,33.63636363636363,16.818181818181817,3.1818181818181817
853,33.63636363636363,16.818181818181817,3.1818181818181817
854,34.09090909090909,16.818181818181817,3.1818181818181817
855,34.09090909090909,16.818181818181817,3.1818181818181817
856,34.09090909090909,16.818181818181817,3.1818181818181817
857,33.93665158371041,16.742081447963802,3.167420814479638
858,33.93665158371041,16.742081447963802,3.167420814479638
859,34.38914027149321,16.742081447963802,3.167420814479638
860,34.38914027149321,16.742081447963802,3.6199095022624435
861,34.38914027149321,16.742081447963802,3.6199095022624435
862,34.38914027149321,16.742081447963802,3.6199095022624435
863,34.234234234234236,16.666666666666668,3.6036036036036037
864,34.234234234234236,16.666666666666668,3.6036036036036037
865,34.234234234234236,16.666666666666668,3.6036036036036037
866,34.234234234234236,16.666666666666668,3.6036036036036037
867,34.08071748878924,16.591928251121075,3.587443946188341
868,34.08071748878924,16.591928251121075,3.587443946188341
869,34.08071748878924,16.591928251121075,3.587443946188341
870,34.08071748878924,16.591928251121075,3.587443946188341
871,34.08071748878924,16.591928251121075,3.587443946188341
872,33.92857142857143,16.517857142857142,3.5714285714285716
873,33.92857142857143,16.517857142857142,3.5714285714285716
874,33.92857142857143,16.964285714285715,3.5714285714285716
875,33.92857142857143,16.964285714285715,3.5714285714285716
876,33.92857142857143,16.964285714285715,3.5714285714285716
877,33.92857142857143,16.964285714285715,4.017857142857143
878,33.77777777777778,16.88888888888889,4.0
879,33.6283185840708,16.8141592920354,3.982300884955752
880,33.6283185840708,16.8141592920354,3.982300884955752
881,33.6283185840708,16.8141592920354,3.982300884955752
882,33.6283185840708,16.8141592920354,3.982300884955752
883,33.480176211453745,16.740088105726873,3.9647577092511015
884,33.333333333333336,16.666666666666668,3.9473684210526314
885,33.333333333333336,17.105263157894736,3.9473684210526314
886,33.333333333333336,17.105263157894736,3.9473684210526314
887,33.18777292576419,17.03056768558952,3.930131004366812
888,33.04347826086956,16.956521739130434,3.9130434782608696
889,32.900432900432904,16.883116883116884,3.896103896103896
890,32.758620689655174,16.810344827586206,3.8793103448275863
891,32.758620689655174,16.810344827586206,3.8793103448275863
892,32.758620689655174,16.810344827586206,3.8793103448275863
893,32.61802575107296,16.738197424892704,3.8626609442060085
894,32.61802575107296,16.738197424892704,3.8626609442060085
895,32.61802575107296,16.738197424892704,3.8626609442060085
896,32.61802575107296,16.738197424892704,3.8626609442060085
897,32.61802575107296,16.738197424892704,3.8626609442060085
898,33.047210300429185,16.738197424892704,3.8626609442060085
899,33.47639484978541,16.738197424892704,3.8626609442060085
900,33.47639484978541,16.738197424892704,3.8626609442060085
901,33.47639484978541,16.738197424892704,3.8626609442060085
902,33.47639484978541,16.738197424892704,3.8626609442060085
903,33.333333333333336,16.666666666666668,3.8461538461538463
904,33.333333333333336,16.666666666666668,3.8461538461538463
905,33.191489361702125,16.595744680851062,3.8297872340425534
906,33.191489361702125,16.595744680851062,3.8297872340425534
907,33.191489361702125,16.595744680851062,3.8297872340425534
908,33.191489361702125,16.595744680851062,3.8297872340425534
909,33.191489361702125,16.595744680851062,3.8297872340425534
910,33.05084745762712,16.52542372881356,3.8135593220338984
911,33.05084745762712,16.52542372881356,3.8135593220338984
912,33.05084745762712,16.52542372881356,3.8135593220338984
913,32.91139240506329,16.455696202531644,3.7974683544303796
914,32.91139240506329,16.455696202531644,3.7974683544303796
915,32.91139240506329,16.455696202531644,3.7974683544303796
916,32.773109243697476,16.386554621848738,3.7815126050420167
917,32.773109243697476,16.80672268907563,3.7815126050420167
918,32.773109243697476,16.80672268907563,3.7815126050420167
919,33.19327731092437,16.80672268907563,3.7815126050420167
920,33.05439330543933,16.736401673640167,3.7656903765690375
921,33.05439330543933,16.736401673640167,3.7656903765690375
922,33.05439330543933,16.736401673640167,3.7656903765690375
923,33.05439330543933,16.736401673640167,3.7656903765690375
924,33.05439330543933,16.736401673640167,3.7656903765690375
925,33.05439330543933,16.736401673640167,3.7656903765690375
926,33.47280334728033,16.736401673640167,3.7656903765690375
927,33.47280334728033,16.736401673640167,3.7656903765690375
928,33.47280334728033,16.736401673640167,3.7656903765690375
929,33.47280334728033,16.736401673640167,3.7656903765690375
930,33.47280334728033,16.736401673640167,3.7656903765690375
931,33.89121338912134,16.736401673640167,3.7656903765690375
932,33.89121338912134,16.736401673640167,3.7656903765690375
933,33.89121338912134,17.15481171548117,3.7656903765690375
934,33.89121338912134,17.15481171548117,3.7656903765690375
935,33.75,17.083333333333332,3.75
936,33.60995850622407,17.012448132780083,3.7344398340248963
937,33.60995850622407,17.012448132780083,3.7344398340248963
938,33.47107438016529,16.94214876033058,3.71900826446281
939,33.47107438016529,16.94214876033058,3.71900826446281
940,33.333333333333336,16.872427983539094,3.7037037037037037
941,33.19672131147541,16.80327868852459,3.6885245901639343
942,33.19672131147541,16.80327868852459,3.6885245901639343
943,33.19672131147541,16.80327868852459,3.6885245901639343
944,33.19672131147541,16.80327868852459,3.6885245901639343
945,33.19672131147541,16.80327868852459,3.6885245901639343
946,33.19672131147541,16.80327868852459,3.6885245901639343
947,33.19672131147541,16.80327868852459,3.6885245901639343
948,33.19672131147541,17.21311475409836,3.6885245901639343
949,33.60655737704918,17.21311475409836,3.6885245901639343
950,33.60655737704918,17.21311475409836,3.6885245901639343
951,33.46938775510204,17.142857142857142,3.673469387755102
952,33.46938775510204,17.142857142857142,3.673469387755102
953,33.333333333333336,17.073170731707318,3.658536585365854
954,33.19838056680162,17.004048582995953,3.6437246963562755
955,33.19838056680162,17.004048582995953,3.6437246963562755
956,33.19838056680162,17.004048582995953,3.6437246963562755
957,33.19838056680162,17.004048582995953,4.048582995951417
958,33.19838056680162,17.004048582995953,4.048582995951417
959,33.19838056680162,17.004048582995953,4.048582995951417
960,33.19838056680162,17.004048582995953,4.048582995951417
961,33.19838056680162,17.004048582995953,4.048582995951417
962,33.60323886639676,17.004048582995953,4.048582995951417
963,33.46774193548387,16.93548387096774,4.032258064516129
964,33.333333333333336,16.867469879518072,4.016064257028113
965,33.734939759036145,16.867469879518072,4.016064257028113
966,34.136546184738954,16.867469879518072,4.016064257028113
967,34.0,16.8,4.0
968,33.864541832669325,16.733067729083665,3.9840637450199203
969,33.864541832669325,16.733067729083665,3.9840637450199203
970,33.864541832669325,16.733067729083665,3.9840637450199203
971,33.864541832669325,16.733067729083665,3.9840637450199203
972,33.73015873015873,16.666666666666668,3.9682539682539684
973,33.73015873015873,16.666666666666668,3.9682539682539684
974,33.59683794466403,16.600790513833992,3.952569169960474
975,33.59683794466403,16.600790513833992,3.952569169960474
976,33.59683794466403,16.600790513833992,3.952569169960474
977,33.59683794466403,16.600790513833992,3.952569169960474
978,33.59683794466403,16.600790513833992,3.952569169960474
979,33.46456692913386,16.53543307086614,3.937007874015748
980,33.46456692913386,16.53543307086614,3.937007874015748
981,33.333333333333336,16.470588235294116,3.9215686274509802
982,33.72549019607843,16.470588235294116,3.9215686274509802
983,33.72549019607843,16.470588235294116,3.9215686274509802
984,34.11764705882353,16.470588235294116,3.9215686274509802
985,34.11764705882353,16.470588235294116,3.9215686274509802
986,34.11764705882353,16.470588235294116,3.9215686274509802
987,34.11764705882353,16.470588235294116,3.9215686274509802
988,34.11764705882353,16.470588235294116,3.9215686274509802
989,33.984375,16.40625,3.90625
990,33.984375,16.40625,3.90625
991,33.85214007782101,16.342412451361866,3.8910505836575875
992,33.72093023255814,16.27906976744186,3.875968992248062
993,33.72093023255814,16.27906976744186,3.875968992248062
994,33.72093023255814,16.27906976744186,3.875968992248062
995,33.72093023255814,16.27906976744186,3.875968992248062
996,33.59073359073359,16.216216216216218,3.861003861003861
997,33.59073359073359,16.216216216216218,3.861003861003861
998,33.59073359073359,16.216216216216218,3.861003861003861
999,33.46153846153846,16.153846153846153,3.8461538461538463
1000,33.46153846153846,16.153846153846153,3.8461538461538463
